roll_sin,roll_cos,pitch_sin,pitch_cos
0.002238513706839,0.999997494525054,-0.014780170190976,0.999890767318674
0.000303469840715,0.999999953953027,-0.008528859240336,0.999963628618591
-0.003467436449187,0.999993988424166,-0.01295569263182,0.999916071492218
0.003921070676259,0.999992312572828,-0.023848850281084,0.99971557572155
-0.001774463511101,0.999998425638385,-0.026404801152077,0.999651332453531
-0.000878326677251,0.99999961427105,-0.016768245987935,0.999859403079497
0.001881696658131,0.999998229607276,-0.007218479245689,0.999973946439296
-0.002090855393657,0.999997814159472,-0.010379609217505,0.99994613040528
0.001531260507365,0.999998827619942,-0.022877610448409,0.999738273219632
-0.000474321987393,0.99999988750932,-0.027851779930619,0.999612063930151
-0.001304187829495,0.999999149546691,-0.019726930178487,0.999805405179295
0.002368703937698,0.999997194616893,-0.007739578521282,0.999970049013626
-0.001482618707691,0.99999890092028,-0.008403182503038,0.999964692638605
-0.001677119723373,0.999998593633728,-0.020252512567369,0.9997948968337
0.003793634941889,0.999992804141074,-0.02826422253489,0.999600487056953
-0.002885052241531,0.999995838228121,-0.022670624195496,0.999742988371805
-0.000486159729484,0.999999881824352,-0.008766884467648,0.999961570129938
0.003167171123099,0.999994984500961,-0.005501193667155,0.999984868319634
-0.003589009389265,0.999993559485062,-0.016066311873356,0.999870928481666
0.001170079245753,0.999999315457045,-0.028658774271656,0.999589252972063
0.00162140406973,0.999998685523557,-0.02586461326726,0.999665454930066
-0.002708196988702,0.999996332827811,-0.012839754560823,0.999917566953806
0.001809386453433,0.999998363058991,-0.00522725995563,0.99998633778335
-0.000315619948162,0.999999950192023,-0.011734765125595,0.999931145273237
-0.001145433179228,0.999999343991201,-0.023479391552969,0.99972432108672
0.001421324346967,0.99999898991804,-0.026155613047779,0.999657883431174
-0.000771929328914,0.999999702062511,-0.018717286799153,0.999824816242765
-8.25398566648645E-05,0.999999996593586,-0.009227544460243,0.999957425305315
0.000327005455745,0.999999946533714,-0.010160784823386,0.999948377893466
-5.01248804040634E-05,0.999999998743748,-0.02261647116564,0.999744214902999
-0.000498798378811,0.999999875600081,-0.026146160311561,0.999658130713176
4.41903934839267E-05,0.999999999023605,-0.02030736025569,0.999793784297265
0.001261926400361,0.999999203770563,-0.009990263360747,0.99995009607379
-0.001883720866862,0.999998225796274,-0.008692009580402,0.999962223771206
0.000755504200632,0.999999714606661,-0.019347662553274,0.999812816458023
0.001165835956722,0.99999932041303,-0.026441745100273,0.999650355932539
-0.002399005398736,0.999997122382408,-0.020527634709281,0.999789285906407
0.002204019799312,0.999997571145412,-0.012060453705777,0.999927270083385
-0.001388162513049,0.999999036501954,-0.009887132632027,0.999951121109586
0.000771330307939,0.999999702524734,-0.017876669797763,0.999840199570382
-0.000884984880832,0.999999608400804,-0.026040294664962,0.999660894030452
0.000861361595556,0.999999629028032,-0.022053301481291,0.999756796372886
-0.000584443863957,0.99999982921267,-0.013164686693592,0.999913341757304
4.87760325615194E-05,0.999999998810449,-0.010241080161206,0.999947558763524
0.00016234629575,0.99999998682184,-0.015451184020175,0.999880623330793
-0.000540574640834,0.999999853889518,-0.024881064283092,0.999690418399687
0.001187831702254,0.999999294527675,-0.023603577709552,0.999721396749769
-0.00207601782045,0.999997845072683,-0.014714360138064,0.999891737942527
0.002407387577705,0.999997102238327,-0.010299415559188,0.999946959612928
-0.001757323458276,0.999998455905939,-0.013077984224217,0.999914479507438
0.000241714921465,0.999999970786948,-0.021744023376668,0.999763570774308
0.001062401308504,0.999999435651571,-0.023318691230378,0.999728082350047
-0.00167578244273,0.999998595875617,-0.014711077074619,0.999891786250545
0.001665678204753,0.999998612757097,-0.009798637120542,0.999951992202916
-0.001134296608923,0.999999356685395,-0.014710958687458,0.999891787992329
0.000226206892287,0.999999974415221,-0.020021388175711,0.999799551918042
0.000403289019107,0.99999991867898,-0.022568423095703,0.999745300703621
-0.000390812361955,0.999999923632846,-0.016463940124038,0.999864460152271
-0.000268342857193,0.999999963996055,-0.011301519287974,0.999936135791573
9.00064759904739E-05,0.999999995949417,-0.015559354504103,0.999878945916662
0.000679306654379,0.999999769271208,-0.020229335884547,0.999795366047308
-0.000701069861394,0.999999754250494,-0.022852525730925,0.999738846933397
-0.001084845856197,0.999999411554561,-0.01828975924864,0.999832728363413
0.002309507949676,0.999997333082959,-0.011556498786879,0.999933221438206
-0.001364952989908,0.999999068451234,-0.013293247121464,0.999911640886818
-0.001846162227263,0.999998295841063,-0.019940868791541,0.999801161107467
0.00362632510326,0.999993424861506,-0.023629623867383,0.999720781456446
-0.002111059073311,0.999997771712312,-0.018903242330848,0.999821317751018
-0.001369711567719,0.999999061944671,-0.013147018334413,0.99991357421975
0.003033371653215,0.999995399317624,-0.012042245175363,0.999927489536685
-0.001902456140352,0.99999819032868,-0.019297861616086,0.99981377892938
-0.000388538205825,0.999999924519028,-0.023278997902866,0.999729007409828
0.001038372103929,0.999999460891542,-0.020165479146558,0.999796656051014
-0.000565012354232,0.999999840380507,-0.013687875009883,0.999906316650572
-9.31013139325779E-05,0.999999995666073,-0.009425653070831,0.999955577545417
0.000325693234768,0.999999946961957,-0.014187866822725,0.999899347152013
-0.001877926098289,0.99999823669523,-0.020226633310019,0.999795420726132
0.002971423265131,0.999995585312145,-0.02231013193909,0.999751098030335
-0.001753597862775,0.999998462446086,-0.018511450054649,0.999828648427756
-0.001917911332418,0.999998160806369,-0.012055466048873,0.999927330228724
0.004073915258433,0.999991701572802,-0.014157828215957,0.999899772927371
-0.002156348371151,0.999997675078148,-0.01853518506338,0.999828208701208
